verse_id,lang,segment_type,chars,gpt_tokens,o200k_tokens,gemini_tokens,spm_tokens,chars_per_gpt_tok,chars_per_o200k_tok,chars_per_gemini_tok,chars_per_spm_tok
152,hi,hi_mean,1513,1475,451,374,350,1.0257627118644068,3.354767184035477,4.045454545454546,4.322857142857143
153,sa,sa_verse,92,91,46,38,18,1.010989010989011,2.0,2.4210526315789473,5.111111111111111
153,en,en_trans,277,59,60,62,61,4.694915254237288,4.616666666666666,4.467741935483871,4.540983606557377
153,en,en_mean,1610,358,350,348,425,4.4972067039106145,4.6,4.626436781609195,3.788235294117647
153,hi,hi_trans,239,224,66,53,48,1.0669642857142858,3.621212121212121,4.509433962264151,4.979166666666667
153,hi,hi_mean,1721,1662,515,413,421,1.0354993983152827,3.341747572815534,4.167070217917676,4.087885985748218
154,sa,sa_verse,96,96,47,42,20,1.0,2.0425531914893615,2.2857142857142856,4.8
154,en,en_trans,129,36,34,34,28,3.5833333333333335,3.7941176470588234,3.7941176470588234,4.607142857142857
154,en,en_mean,1047,221,220,212,254,4.737556561085973,4.759090909090909,4.938679245283019,4.122047244094488
154,hi,hi_trans,177,173,60,48,38,1.023121387283237,2.95,3.6875,4.657894736842105
154,hi,hi_mean,1048,1034,325,272,270,1.0135396518375241,3.2246153846153844,3.8529411764705883,3.8814814814814813
155,sa,sa_verse,93,96,46,42,20,0.96875,2.0217391304347827,2.2142857142857144,4.65
155,en,en_trans,184,42,41,42,41,4.380952380952381,4.487804878048781,4.380952380952381,4.487804878048781
155,en,en_mean,1301,273,272,272,311,4.7655677655677655,4.783088235294118,4.783088235294118,4.183279742765273
155,hi,hi_trans,182,174,64,50,40,1.0459770114942528,2.84375,3.64,4.55
155,hi,hi_mean,1322,1271,420,323,303,1.040125885129819,3.1476190476190475,4.0928792569659445,4.363036303630363
156,sa,sa_verse,82,83,41,38,17,0.9879518072289156,2.0,2.1578947368421053,4.823529411764706
156,en,en_trans,154,36,36,35,35,4.277777777777778,4.277777777777778,4.4,4.4
156,en,en_mean,3641,752,754,736,941,4.841755319148936,4.8289124668435015,4.947010869565218,3.869287991498406
156,hi,hi_trans,162,168,58,46,37,0.9642857142857143,2.793103448275862,3.5217391304347827,4.378378378378378
156,hi,hi_mean,3455,3437,1114,923,976,1.0052371254000583,3.101436265709156,3.743228602383532,3.5399590163934427
157,sa,sa_verse,80,83,40,37,15,0.963855421686747,2.0,2.1621621621621623,5.333333333333333
157,en,en_trans,174,39,37,36,34,4.461538461538462,4.702702702702703,4.833333333333333,5.117647058823529
157,en,en_mean,739,224,202,199,227,3.299107142857143,3.6584158415841586,3.71356783919598,3.2555066079295156
157,hi,hi_trans,157,150,50,44,33,1.0466666666666666,3.14,3.5681818181818183,4.757575757575758
157,hi,hi_mean,746,737,271,228,221,1.012211668928087,2.7527675276752768,3.2719298245614037,3.3755656108597285
158,sa,sa_verse,88,88,40,37,14,1.0,2.2,2.3783783783783785,6.285714285714286
158,en,en_trans,145,31,31,32,31,4.67741935483871,4.67741935483871,4.53125,4.67741935483871
158,en,en_mean,986,211,212,208,240,4.672985781990521,4.650943396226415,4.740384615384615,4.108333333333333
158,hi,hi_trans,145,138,48,38,31,1.0507246376811594,3.0208333333333335,3.8157894736842106,4.67741935483871
158,hi,hi_mean,1044,1005,318,265,243,1.0388059701492538,3.2830188679245285,3.939622641509434,4.296296296296297
159,sa,sa_verse,92,87,44,39,16,1.0574712643678161,2.090909090909091,2.358974358974359,5.75
159,en,en_trans,193,38,38,37,36,5.078947368421052,5.078947368421052,5.216216216216216,5.361111111111111
159,en,en_mean,2161,505,504,479,610,4.2792079207920795,4.287698412698413,4.511482254697286,3.542622950819672
159,hi,hi_trans,167,161,57,46,34,1.0372670807453417,2.9298245614035086,3.630434782608696,4.911764705882353
159,hi,hi_mean,2263,2183,728,591,660,1.0366468163078333,3.1085164835164836,3.829103214890017,3.4287878787878787
160,sa,sa_verse,94,84,43,38,23,1.119047619047619,2.186046511627907,2.473684210526316,4.086956521739131
160,en,en_trans,159,34,34,34,34,4.676470588235294,4.676470588235294,4.676470588235294,4.676470588235294
160,en,en_mean,670,133,133,133,158,5.037593984962406,5.037593984962406,5.037593984962406,4.2405063291139244
160,hi,hi_trans,114,107,34,29,24,1.0654205607476634,3.3529411764705883,3.9310344827586206,4.75
160,hi,hi_mean,673,644,195,162,152,1.045031055900621,3.4512820512820515,4.154320987654321,4.427631578947368
161,sa,sa_verse,91,89,43,38,18,1.0224719101123596,2.116279069767442,2.3947368421052633,5.055555555555555
161,en,en_trans,224,50,50,48,47,4.48,4.48,4.666666666666667,4.76595744680851
161,en,en_mean,2408,630,585,568,635,3.8222222222222224,4.116239316239316,4.23943661971831,3.7921259842519683
161,hi,hi_trans,154,148,52,44,31,1.0405405405405406,2.9615384615384617,3.5,4.967741935483871
161,hi,hi_mean,2287,2253,762,629,599,1.0150909897913893,3.0013123359580054,3.6359300476947536,3.8180300500834723
162,sa,sa_verse,102,105,47,46,19,0.9714285714285714,2.1702127659574466,2.217391304347826,5.368421052631579
162,en,en_trans,171,47,45,44,39,3.6382978723404253,3.8,3.8863636363636362,4.384615384615385
162,en,en_mean,3123,628,621,608,753,4.972929936305732,5.028985507246377,5.136513157894737,4.147410358565737
162,hi,hi_trans,160,164,58,52,33,0.975609756097561,2.7586206896551726,3.076923076923077,4.848484848484849
162,hi,hi_mean,3036,2932,865,713,734,1.0354706684856754,3.5098265895953755,4.258064516129032,4.136239782016348
163,sa,sa_verse,78,74,37,34,19,1.054054054054054,2.108108108108108,2.2941176470588234,4.105263157894737
163,en,en_trans,161,37,37,37,34,4.351351351351352,4.351351351351352,4.351351351351352,4.735294117647059
163,en,en_mean,1961,475,454,448,536,4.1284210526315785,4.319383259911894,4.377232142857143,3.658582089552239
163,hi,hi_trans,185,170,58,47,37,1.088235294117647,3.189655172413793,3.9361702127659575,5.0
163,hi,hi_mean,2422,2377,783,645,614,1.018931426167438,3.0932311621966795,3.7550387596899224,3.9446254071661238
164,sa,sa_verse,90,87,45,41,23,1.0344827586206897,2.0,2.1951219512195124,3.9130434782608696
164,en,en_trans,190,40,40,38,38,4.75,4.75,5.0,5.0
164,en,en_mean,1708,416,398,380,478,4.105769230769231,4.291457286432161,4.494736842105263,3.573221757322176
164,hi,hi_trans,149,145,41,35,31,1.0275862068965518,3.6341463414634148,4.257142857142857,4.806451612903226
164,hi,hi_mean,1688,1679,525,433,437,1.0053603335318642,3.2152380952380955,3.8983833718244805,3.862700228832952
165,sa,sa_verse,92,93,41,41,21,0.989247311827957,2.2439024390243905,2.2439024390243905,4.380952380952381
165,en,en_trans,127,29,29,29,26,4.379310344827586,4.379310344827586,4.379310344827586,4.884615384615385
165,en,en_mean,541,118,119,113,137,4.584745762711864,4.546218487394958,4.787610619469026,3.948905109489051
165,hi,hi_trans,132,129,38,37,30,1.0232558139534884,3.473684210526316,3.5675675675675675,4.4
165,hi,hi_mean,510,502,153,122,112,1.0159362549800797,3.3333333333333335,4.180327868852459,4.553571428571429
166,sa,sa_verse,100,99,45,42,20,1.0101010101010102,2.2222222222222223,2.380952380952381,5.0
166,en,en_trans,133,34,34,33,31,3.911764705882353,3.911764705882353,4.03030303030303,4.290322580645161
166,en,en_mean,2065,523,505,490,567,3.948374760994264,4.089108910891089,4.214285714285714,3.6419753086419755
166,hi,hi_trans,108,105,34,29,24,1.0285714285714285,3.176470588235294,3.7241379310344827,4.5
166,hi,hi_mean,2162,2128,673,559,547,1.0159774436090225,3.212481426448737,3.8676207513416814,3.952468007312614
167,sa,sa_verse,90,93,45,38,17,0.967741935483871,2.0,2.3684210526315788,5.294117647058823
167,en,en_trans,153,37,35,35,33,4.135135135135135,4.371428571428571,4.371428571428571,4.636363636363637
167,en,en_mean,1980,546,506,508,549,3.6263736263736264,3.9130434782608696,3.8976377952755907,3.6065573770491803
167,hi,hi_trans,139,140,44,35,27,0.9928571428571429,3.159090909090909,3.9714285714285715,5.148148148148148
167,hi,hi_mean,2033,2062,626,527,514,0.9859359844810863,3.247603833865815,3.8576850094876662,3.955252918287938
168,sa,sa_verse,84,88,42,35,20,0.9545454545454546,2.0,2.4,4.2
168,en,en_trans,130,30,28,27,25,4.333333333333333,4.642857142857143,4.814814814814815,5.2
168,en,en_mean,2655,720,683,658,812,3.6875,3.8872620790629577,4.0349544072948325,3.269704433497537
168,hi,hi_trans,93,98,30,25,23,0.9489795918367347,3.1,3.72,4.043478260869565
168,hi,hi_mean,2516,2509,813,671,670,1.0027899561578317,3.094710947109471,3.7496274217585692,3.755223880597015
169,sa,sa_verse,85,85,39,34,18,1.0,2.1794871794871793,2.5,4.722222222222222
169,en,en_trans,134,30,31,29,27,4.466666666666667,4.32258064516129,4.620689655172414,4.962962962962963
169,en,en_mean,4191,951,931,921,1091,4.406940063091483,4.501611170784103,4.550488599348534,3.841429880843263
169,hi,hi_trans,122,115,37,30,25,1.0608695652173914,3.2972972972972974,4.066666666666666,4.88
169,hi,hi_mean,3643,3536,1100,913,943,1.030260180995475,3.311818181818182,3.990142387732749,3.863202545068929
170,sa,sa_verse,97,91,40,38,20,1.065934065934066,2.425,2.5526315789473686,4.85
170,en,en_trans,161,37,36,35,35,4.351351351351352,4.472222222222222,4.6,4.6
170,en,en_mean,3346,815,766,762,872,4.105521472392638,4.368146214099217,4.391076115485564,3.8371559633027523
170,hi,hi_trans,154,145,43,37,33,1.0620689655172413,3.5813953488372094,4.162162162162162,4.666666666666667
170,hi,hi_mean,3277,3199,1032,857,840,1.0243826195686152,3.175387596899225,3.823803967327888,3.901190476190476
171,sa,sa_verse,77,75,38,36,20,1.0266666666666666,2.026315789473684,2.138888888888889,3.85
171,en,en_trans,195,41,41,41,41,4.7560975609756095,4.7560975609756095,4.7560975609756095,4.7560975609756095
171,en,en_mean,2185,532,516,501,562,4.107142857142857,4.234496124031008,4.36127744510978,3.8879003558718863
171,hi,hi_trans,195,180,55,47,41,1.0833333333333333,3.5454545454545454,4.148936170212766,4.7560975609756095
171,hi,hi_mean,2060,2017,651,556,546,1.021318790282598,3.164362519201229,3.7050359712230216,3.772893772893773
172,sa,sa_verse,94,93,45,41,19,1.010752688172043,2.088888888888889,2.292682926829268,4.947368421052632
172,en,en_trans,137,31,29,28,26,4.419354838709677,4.724137931034483,4.892857142857143,5.269230769230769
172,en,en_mean,1604,401,376,372,418,4.0,4.26595744680851,4.311827956989247,3.8373205741626792
172,hi,hi_trans,156,154,45,39,37,1.0129870129870129,3.466666666666667,4.0,4.216216216216216
172,hi,hi_mean,1643,1624,522,433,430,1.0116995073891626,3.1475095785440614,3.7944572748267897,3.8209302325581396
173,sa,sa_verse,97,89,42,38,21,1.0898876404494382,2.3095238095238093,2.5526315789473686,4.619047619047619
173,en,en_trans,129,22,22,21,21,5.863636363636363,5.863636363636363,6.142857142857143,6.142857142857143
173,en,en_mean,1483,309,308,296,390,4.799352750809062,4.814935064935065,5.010135135135135,3.8025641025641024
173,hi,hi_trans,142,131,38,34,30,1.083969465648855,3.736842105263158,4.176470588235294,4.733333333333333
173,hi,hi_mean,1592,1561,453,373,418,1.019859064702114,3.514348785871965,4.2680965147453085,3.8086124401913874
174,sa,sa_verse,88,88,43,38,18,1.0,2.046511627906977,2.3157894736842106,4.888888888888889
174,en,en_trans,183,37,37,39,38,4.945945945945946,4.945945945945946,4.6923076923076925,4.815789473684211
174,en,en_mean,2048,442,427,417,477,4.633484162895928,4.796252927400468,4.911270983213429,4.29350104821803
174,hi,hi_trans,156,158,49,42,32,0.9873417721518988,3.183673469387755,3.7142857142857144,4.875
174,hi,hi_mean,1833,1807,538,466,449,1.014388489208633,3.407063197026022,3.9334763948497855,4.082405345211582
175,sa,sa_verse,91,85,40,38,20,1.0705882352941176,2.275,2.3947368421052633,4.55
175,en,en_trans,142,35,34,33,32,4.057142857142857,4.176470588235294,4.303030303030303,4.4375
175,en,en_mean,2132,541,505,488,555,3.9408502772643255,4.221782178217822,4.368852459016393,3.8414414414414413
175,hi,hi_trans,140,134,44,37,34,1.044776119402985,3.1818181818181817,3.7837837837837838,4.117647058823529
175,hi,hi_mean,2093,2041,680,580,542,1.0254777070063694,3.0779411764705884,3.6086206896551722,3.8616236162361623
176,sa,sa_verse,100,99,48,40,21,1.0101010101010102,2.0833333333333335,2.5,4.761904761904762
176,en,en_trans,175,32,31,31,31,5.46875,5.645161290322581,5.645161290322581,5.645161290322581
176,en,en_mean,1007,205,202,199,210,4.912195121951219,4.985148514851486,5.060301507537688,4.795238095238095
176,hi,hi_trans,176,164,54,43,35,1.0731707317073171,3.259259259259259,4.093023255813954,5.0285714285714285
176,hi,hi_mean,1142,1081,324,272,254,1.0564292321924145,3.5246913580246915,4.198529411764706,4.496062992125984
177,sa,sa_verse,101,94,46,41,18,1.074468085106383,2.1956521739130435,2.4634146341463414,5.611111111111111
177,en,en_trans,196,41,41,40,40,4.780487804878049,4.780487804878049,4.9,4.9
177,en,en_mean,1041,268,243,239,275,3.8843283582089554,4.283950617283951,4.355648535564853,3.7854545454545456
177,hi,hi_trans,185,183,60,50,41,1.010928961748634,3.0833333333333335,3.7,4.512195121951219
177,hi,hi_mean,1020,1003,318,262,254,1.0169491525423728,3.207547169811321,3.8931297709923665,4.015748031496063
178,sa,sa_verse,89,94,44,40,18,0.9468085106382979,2.022727272727273,2.225,4.944444444444445
178,en,en_trans,154,30,30,29,29,5.133333333333334,5.133333333333334,5.310344827586207,5.310344827586207
178,en,en_mean,566,118,117,115,127,4.796610169491525,4.837606837606837,4.921739130434783,4.456692913385827
178,hi,hi_trans,115,112,39,33,26,1.0267857142857142,2.948717948717949,3.484848484848485,4.423076923076923
178,hi,hi_mean,533,505,168,134,125,1.0554455445544555,3.1726190476190474,3.9776119402985075,4.264
179,sa,sa_verse,93,91,45,39,22,1.021978021978022,2.066666666666667,2.3846153846153846,4.2272727272727275
179,en,en_trans,177,36,36,34,33,4.916666666666667,4.916666666666667,5.205882352941177,5.363636363636363
179,en,en_mean,1255,276,274,260,284,4.547101449275362,4.58029197080292,4.826923076923077,4.419014084507042
179,hi,hi_trans,200,190,59,54,43,1.0526315789473684,3.389830508474576,3.7037037037037037,4.651162790697675
179,hi,hi_mean,1253,1202,365,319,282,1.0424292845257903,3.4328767123287673,3.927899686520376,4.443262411347518
180,sa,sa_verse,91,89,44,41,21,1.0224719101123596,2.0681818181818183,2.2195121951219514,4.333333333333333
180,en,en_trans,186,35,34,34,34,5.314285714285714,5.470588235294118,5.470588235294118,5.470588235294118
180,en,en_mean,1093,237,232,232,235,4.6118143459915615,4.711206896551724,4.711206896551724,4.651063829787234
180,hi,hi_trans,177,169,53,44,34,1.047337278106509,3.339622641509434,4.0227272727272725,5.205882352941177
180,hi,hi_mean,1052,994,317,273,248,1.0583501006036218,3.3186119873817033,3.8534798534798536,4.241935483870968
181,sa,sa_verse,96,97,51,43,22,0.9896907216494846,1.8823529411764706,2.2325581395348837,4.363636363636363
181,en,en_trans,194,37,37,37,37,5.243243243243243,5.243243243243243,5.243243243243243,5.243243243243243
181,en,en_mean,2816,671,645,631,766,4.19672131147541,4.365891472868217,4.462757527733756,3.6762402088772848
181,hi,hi_trans,176,169,53,47,37,1.0414201183431953,3.3207547169811322,3.74468085106383,4.756756756756757
181,hi,hi_mean,2778,2731,841,699,744,1.0172098132552179,3.3032104637336506,3.9742489270386265,3.7338709677419355
182,sa,sa_verse,92,84,42,38,17,1.0952380952380953,2.1904761904761907,2.4210526315789473,5.411764705882353
182,en,en_trans,160,29,29,29,29,5.517241379310345,5.517241379310345,5.517241379310345,5.517241379310345
182,en,en_mean,727,147,148,145,173,4.945578231292517,4.912162162162162,5.0137931034482754,4.202312138728324
182,hi,hi_trans,156,148,46,37,33,1.054054054054054,3.391304347826087,4.216216216216216,4.7272727272727275
182,hi,hi_mean,696,659,184,164,163,1.0561456752655538,3.782608695652174,4.2439024390243905,4.269938650306749
183,sa,sa_verse,91,92,44,40,20,0.9891304347826086,2.0681818181818183,2.275,4.55
183,en,en_trans,235,48,48,48,46,4.895833333333333,4.895833333333333,4.895833333333333,5.108695652173913
183,en,en_mean,1071,235,233,228,260,4.5574468085106385,4.5965665236051505,4.697368421052632,4.119230769230769
183,hi,hi_trans,206,197,59,53,46,1.0456852791878173,3.4915254237288136,3.8867924528301887,4.478260869565218
183,hi,hi_mean,1133,1098,333,302,302,1.0318761384335156,3.4024024024024024,3.751655629139073,3.751655629139073
184,sa,sa_verse,80,77,33,32,18,1.0389610389610389,2.4242424242424243,2.5,4.444444444444445
184,en,en_trans,212,40,39,39,38,5.3,5.435897435897436,5.435897435897436,5.578947368421052
184,en,en_mean,605,159,147,152,168,3.8050314465408803,4.115646258503402,3.9802631578947367,3.6011904761904763
184,hi,hi_trans,210,196,53,48,46,1.0714285714285714,3.9622641509433962,4.375,4.565217391304348
184,hi,hi_mean,561,550,184,154,148,1.02,3.0489130434782608,3.642857142857143,3.7905405405405403
185,sa,sa_verse,100,96,49,40,19,1.0416666666666667,2.0408163265306123,2.5,5.2631578947368425
185,en,en_trans,266,61,61,55,54,4.360655737704918,4.360655737704918,4.836363636363636,4.925925925925926
185,en,en_mean,1796,523,477,476,513,3.434034416826004,3.7651991614255764,3.773109243697479,3.5009746588693957
185,hi,hi_trans,279,277,95,73,60,1.0072202166064983,2.9368421052631577,3.8219178082191783,4.65
185,hi,hi_mean,1718,1747,578,469,456,0.9834001144819691,2.972318339100346,3.6631130063965887,3.767543859649123
186,sa,sa_verse,83,87,43,36,18,0.9540229885057471,1.930232558139535,2.3055555555555554,4.611111111111111
186,en,en_trans,163,30,30,30,29,5.433333333333334,5.433333333333334,5.433333333333334,5.620689655172414
186,en,en_mean,1032,234,221,225,247,4.410256410256411,4.669683257918552,4.586666666666667,4.178137651821863
186,hi,hi_trans,174,174,53,43,34,1.0,3.2830188679245285,4.046511627906977,5.117647058823529
186,hi,hi_mean,1064,1032,318,258,248,1.0310077519379846,3.3459119496855347,4.124031007751938,4.290322580645161
187,sa,sa_verse,99,94,47,44,15,1.053191489361702,2.106382978723404,2.25,6.6
187,en,en_trans,172,33,33,32,32,5.212121212121212,5.212121212121212,5.375,5.375
187,en,en_mean,1621,364,352,346,411,4.4532967032967035,4.605113636363637,4.684971098265896,3.9440389294403895
187,hi,hi_trans,215,216,71,57,39,0.9953703703703703,3.028169014084507,3.7719298245614037,5.512820512820513
187,hi,hi_mean,1644,1618,526,429,417,1.0160692212608158,3.1254752851711025,3.832167832167832,3.9424460431654675
188,sa,sa_verse,86,84,42,32,15,1.0238095238095237,2.0476190476190474,2.6875,5.733333333333333
188,en,en_trans,126,25,25,25,25,5.04,5.04,5.04,5.04
188,en,en_mean,1198,344,313,310,344,3.4825581395348837,3.8274760383386583,3.8645161290322583,3.4825581395348837
188,hi,hi_trans,129,117,42,32,26,1.1025641025641026,3.0714285714285716,4.03125,4.961538461538462
188,hi,hi_mean,1104,1089,358,314,279,1.0137741046831956,3.083798882681564,3.515923566878981,3.956989247311828
189,sa,sa_verse,87,95,41,36,18,0.9157894736842105,2.1219512195121952,2.4166666666666665,4.833333333333333
